YEAR,MONTH,DAY,PRCP,SNOW,SNWD,TMAX,TMIN,ADPT,AWBT,AWND,EVAP,FMTM,FRGB,FRGT,FRTH,RHAV,RHMN,RHMX,TAVG
2010,4,18,0,,,233,-66,,,12,,,,,,,,,
2010,4,19,0,,,200,-32,,,34,,,,,,,,,
2010,4,20,76,,,100,0,,,31,,,,,,,,,
2010,4,21,38,,,61,-10,,,50,,,,,,,,,
2010,4,22,0,,,144,11,,,56,,,,,,,,,
2010,4,23,0,,,189,-43,,,13,,,,,,,,,
2010,4,24,0,,,161,-27,,,31,,,,,,,,,
2010,4,25,0,,,194,-49,,,9,,,,,,,,,
2010,4,26,0,,,211,-38,,,49,,,,,,,,,
2010,4,27,102,,,128,6,,,78,,,,,,,,,
2010,4,28,33,,,50,-10,,,32,,,,,,,,,
2010,4,29,0,,,83,-10,,,52,,,,,,,,,
2010,4,30,0,,,122,-21,,,36,,,,,,,,,
2010,5,1,0,,,150,-5,,,50,,,,,,,,,
2010,5,2,0,,,167,-38,,,23,,,,,,,,,
2010,5,3,0,,,200,-21,,,50,,,,,,,,,
2010,5,4,0,,,156,-55,,,22,,,,,,,,,
2010,5,5,0,,,89,-43,,,55,,,,,,,,,
2010,5,6,0,,,128,-99,,,13,,,,,,,,,
2010,5,7,0,,,183,-71,,,26,,,,,,,,,
2010,5,8,0,,,150,50,,,30,,,,,,,,,
2010,5,9,28,,,144,28,,,30,,,,,,,,,
2010,5,10,102,,,83,0,,,31,,,,,,,,,
2010,5,11,3,,,128,6,,,40,,,,,,,,,
2010,5,12,0,,,161,-16,,,15,,,,,,,,,
2010,5,13,0,,,194,-21,,,10,,,,,,,,,
2010,5,14,0,,,228,-5,,,14,,,,,,,,,
2010,5,15,8,,,239,6,,,18,,,,,,,,,
2010,5,16,0,,,217,22,,,26,,,,,,,,,
2010,5,17,63,,,156,50,,,26,,,,,,,,,
2010,5,18,0,,,150,44,,,35,,,,,,,,,
2010,5,19,8,,,178,39,,,43,,,,,,,,,
2010,5,20,0,,,144,11,,,27,,,,,,,,,
2010,5,21,10,,,111,-16,,,38,,,,,,,,,
2010,5,22,3,,,72,-43,,,23,,,,,,,,,
2010,5,23,3,,,128,-10,,,36,,,,,,,,,
2010,5,24,0,,,111,28,,,32,,,,,,,,,
2010,5,25,20,,,144,-21,,,30,,,,,,,,,
2010,5,26,23,,,128,22,,,37,,,,,,,,,
2010,5,27,13,,,117,17,,,35,,,,,,,,,
2010,5,28,36,,,156,6,,,38,,,,,,,,,
2010,5,29,0,,,178,-21,,,13,,,,,,,,,
2010,5,30,0,,,222,-5,,,17,,,,,,,,,
2010,5,31,0,,,206,100,,,38,,,,,,,,,
2010,6,1,18,,,194,89,,,21,,,,,,,,,
2010,6,2,41,,,178,111,,,37,,,,,,,,,
2010,6,3,8,,,156,94,,,37,,,,,,,,,
2010,6,4,81,,,183,106,,,37,,,,,,,,,
2010,6,5,25,,,206,100,,,13,,,,,,,,,
2010,6,6,0,,,222,117,,,33,,,,,,,,,
2010,6,7,0,,,228,67,,,14,,,,,,,,,
2010,6,8,0,,,261,28,,,36,,,,,,,,,
2010,6,9,36,,,189,83,,,53,,,,,,,,,
2010,6,10,18,,,150,50,,,39,,,,,,,,,
2010,6,11,0,,,183,33,,,47,,,,,,,,,
2010,6,12,0,,,239,61,,,42,,,,,,,,,
2010,6,13,0,,,267,61,,,17,,,,,,,,,
2010,6,14,0,,,278,50,,,34,,,,,,,,,
2010,6,15,0,,,228,50,,,36,,,,,,,,,
2010,6,16,0,,,167,-5,,,37,,,,,,,,,
2010,6,17,0,,,222,-10,,,17,,,,,,,,,
2010,6,18,0,,,233,11,,,24,,,,,,,,,
2010,6,19,0,,,222,11,,,37,,,,,,,,,
2010,6,20,3,,,189,67,,,28,,,,,,,,,
2010,6,21,0,,,239,11,,,12,,,,,,,,,
2010,6,22,0,,,272,22,,,18,,,,,,,,,
2010,6,23,0,,,289,61,,,19,,,,,,,,,
2010,6,24,0,,,289,94,,,17,,,,,,,,,
2010,6,25,0,,,289,78,,,23,,,,,,,,,
2010,6,26,0,,,306,67,,,19,,,,,,,,,
2010,6,27,0,,,333,61,,,16,,,,,,,,,
2010,6,28,0,,,339,67,,,25,,,,,,,,,
2010,6,29,0,,,311,72,,,39,,,,,,,,,
2010,6,30,0,,,283,56,,,30,,,,,,,,,
2010,7,1,0,,,267,33,,,41,,,,,,,,,
2010,7,2,0,,,239,50,,,34,,,,,,,,,
2010,7,3,0,,,250,6,,,19,,,,,,,,,
2010,7,4,0,,,289,50,,,22,,,,,,,,,
2010,7,5,0,,,300,67,,,21,,,,,,,,,
2010,7,6,0,,,300,111,,,33,,,,,,,,,
2010,7,7,3,,,339,78,,,23,,,,,,,,,
2010,7,8,0,,,322,78,,,17,,,,,,,,,
2010,7,9,3,,,344,89,,,25,,,,,,,,,
2010,7,10,0,,,344,61,,,26,,,,,,,,,
2010,7,11,0,,,339,83,,,25,,,,,,,,,
2010,7,12,0,,,333,83,,,34,,,,,,,,,
2010,7,13,0,,,311,94,,,34,,,,,,,,,
2010,7,14,0,,,317,50,,,20,,,,,,,,,
2010,7,15,0,,,361,67,,,18,,,,,,,,,
2010,7,16,0,,,356,100,,,25,,,,,,,,,
2010,7,17,0,,,356,106,,,31,,,,,,,,,
2010,7,18,0,,,333,100,,,26,,,,,,,,,
2010,7,19,0,,,333,72,,,16,,,,,,,,,
2010,7,20,0,,,339,67,,,25,,,,,,,,,
2010,7,21,0,,,317,72,,,24,,,,,,,,,
2010,7,22,0,,,339,78,,,21,,,,,,,,,
2010,7,23,0,,,350,106,,,21,,,,,,,,,
2010,7,24,0,,,372,83,,,21,,,,,,,,,
2010,7,25,0,,,322,106,,,16,,,,,,,,,
2010,7,26,0,,,328,94,,,30,,,,,,,,,
2010,7,27,0,,,328,72,,,19,,,,,,,,,
2010,7,28,0,,,311,94,,,33,,,,,,,,,
2010,7,29,0,,,328,50,,,21,,,,,,,,,
2010,7,30,0,,,317,33,,,21,,,,,,,,,
2010,7,31,0,,,300,61,,,27,,,,,,,,,
2010,8,1,0,,,311,44,,,17,,,,,,,,,
2010,8,2,0,,,311,50,,,21,,,,,,,,,
2010,8,3,0,,,322,61,,,17,,,,,,,,,
2010,8,4,0,,,333,78,,,21,,,,,,,,,
2010,8,5,0,,,333,61,,,24,,,,,,,,,
2010,8,6,0,,,328,83,,,26,,,,,,,,,
2010,8,7,0,,,311,83,,,28,,,,,,,,,
2010,8,8,0,,,311,83,,,28,,,,,,,,,
2010,8,9,0,,,300,78,,,29,,,,,,,,,
2010,8,10,8,,,272,78,,,30,,,,,,,,,
2010,8,11,0,,,267,83,,,29,,,,,,,,,
2010,8,12,0,,,283,33,,,10,,,,,,,,,
2010,8,13,0,,,328,44,,,23,,,,,,,,,
2010,8,14,0,,,344,83,,,20,,,,,,,,,
2010,8,15,0,,,322,94,,,22,,,,,,,,,
2010,8,16,0,,,344,61,,,10,,,,,,,,,
2010,8,17,0,,,333,89,,,33,,,,,,,,,
2010,8,18,0,,,300,39,,,24,,,,,,,,,
2010,8,19,0,,,317,44,,,17,,,,,,,,,
2010,8,20,0,,,317,44,,,20,,,,,,,,,
2010,8,21,0,,,289,22,,,33,,,,,,,,,
2010,8,22,0,,,233,50,,,25,,,,,,,,,
2010,8,23,0,,,294,28,,,10,,,,,,,,,
2010,8,24,0,,,350,28,,,16,,,,,,,,,
2010,8,25,0,,,367,56,,,19,,,,,,,,,
2010,8,26,0,,,339,94,,,43,,,,,,,,,
2010,8,27,0,,,278,56,,,33,,,,,,,,,
2010,8,28,48,,,150,72,,,23,,,,,,,,,
2010,8,29,0,,,172,50,,,15,,,,,,,,,
2010,8,30,18,,,183,33,,,17,,,,,,,,,
2010,8,31,0,,,222,11,,,12,,,,,,,,,
2010,9,1,0,,,267,33,,,13,,,,,,,,,
2010,9,2,0,,,322,56,,,14,,,,,,,,,
2010,9,3,0,,,328,39,,,17,,,,,,,,,
2010,9,4,0,,,300,39,,,27,,,,,,,,,
2010,9,5,0,,,228,28,,,23,,,,,,,,,
2010,9,6,0,,,261,-16,,,12,,,,,,,,,
2010,9,7,0,,,267,-16,,,30,,,,,,,,,
2010,9,8,142,,,150,78,,,23,,,,,,,,,
2010,9,9,0,,,161,33,,,18,,,,,,,,,
2010,9,10,0,,,228,-10,,,7,,,,,,,,,
2010,9,11,0,,,267,6,,,10,,,,,,,,,
2010,9,12,0,,,289,11,,,12,,,,,,,,,
2010,9,13,0,,,261,28,,,17,,,,,,,,,
2010,9,14,0,,,261,6,,,11,,,,,,,,,
2010,9,15,0,,,261,0,,,20,,,,,,,,,
2010,9,16,0,,,217,22,,,6,,,,,,,,,
2010,9,17,0,,,267,50,,,23,,,,,,,,,
2010,9,18,0,,,272,44,,,27,,,,,,,,,
2010,9,19,0,,,189,72,,,31,,,,,,,,,
2010,9,20,0,,,217,44,,,16,,,,,,,,,
2010,9,21,0,,,222,-10,,,21,,,,,,,,,
2010,9,22,0,,,217,-5,,,18,,,,,,,,,
2010,9,23,0,,,239,-10,,,14,,,,,,,,,
2010,9,24,0,,,283,-10,,,4,,,,,,,,,
2010,9,25,0,,,322,-5,,,20,,,,,,,,,
2010,9,26,0,,,300,-5,,,11,,,,,,,,,
2010,9,27,0,,,339,6,,,8,,,,,,,,,
2010,9,28,0,,,328,22,,,9,,,,,,,,,
2010,9,29,0,,,328,11,,,7,,,,,,,,,
2010,9,30,0,,,339,22,,,11,,,,,,,,,
2010,10,1,0,,,328,39,,,11,,,,,,,,,
2010,10,2,0,,,311,39,,,17,,,,,,,,,
2010,10,3,33,,,167,78,,,13,,,,,,,,,
2010,10,4,71,,,133,72,,,28,,,,,,,,,
2010,10,5,0,,,150,44,,,48,,,,,,,,,
2010,10,6,0,,,189,56,,,16,,,,,,,,,
2010,10,7,155,,,100,72,,,39,,,,,,,,,
2010,10,8,0,,,183,39,,,12,,,,,,,,,
2010,10,9,0,,,228,61,,,7,,,,,,,,,
2010,10,10,0,,,250,39,,,17,,,,,,,,,
2010,10,11,0,,,200,28,,,25,,,,,,,,,
2010,10,12,0,,,222,-43,,,7,,,,,,,,,
2010,10,13,0,,,261,-10,,,13,,,,,,,,,
2010,10,14,0,,,256,-5,,,17,,,,,,,,,
2010,10,15,0,,,239,67,,,21,,,,,,,,,
2010,10,16,0,,,206,78,,,20,,,,,,,,,
2010,10,17,0,,,167,33,,,8,,,,,,,,,
2010,10,18,0,,,217,-16,,,13,,,,,,,,,
2010,10,19,0,,,222,-43,,,7,,,,,,,,,
2010,10,20,0,,,239,-32,,,13,,,,,,,,,
2010,10,21,0,,,206,-21,,,29,,,,,,,,,
2010,10,22,20,,,156,-10,,,22,,,,,,,,,
2010,10,23,33,,,100,44,,,42,,,,,,,,,
2010,10,24,175,,,100,11,,,56,,,,,,,,,
2010,10,25,0,,,78,-5,,,25,,,,,,,,,
2010,10,26,8,,,67,-55,,,28,,,,,,,,,
2010,10,27,0,,,100,-82,,,34,,,,,,,,,
2010,10,28,0,,,150,11,,,23,,,,,,,,,
2010,10,29,0,,,161,-10,,,13,,,,,,,,,
2010,10,30,0,,,100,44,,,25,,,,,,,,,
2010,10,31,0,,,128,39,,,33,,,,,,,,,
2010,11,1,0,,,189,0,,,13,,,,,,,,,
2010,11,2,0,,,222,-27,,,7,,,,,,,,,
2010,11,3,0,,,233,-16,,,11,,,,,,,,,
2010,11,4,0,,,233,-21,,,11,,,,,,,,,
2010,11,5,0,,,206,44,,,21,,,,,,,,,
2010,11,6,0,,,206,39,,,41,,,,,,,,,
2010,11,7,51,,,111,17,,,42,,,,,,,,,
2010,11,8,0,,,56,-60,,,26,,,,,,,,,
2010,11,9,15,,,56,-88,,,24,,,,,,,,,
2010,11,10,8,,,61,-49,,,16,,,,,,,,,
2010,11,11,0,,,83,-82,,,5,,,,,,,,,
2010,11,12,0,,,100,-38,,,13,,,,,,,,,
2010,11,13,0,,,72,-71,,,2,,,,,,,,,
2010,11,14,0,,,100,11,,,4,,,,,,,,,
2010,11,15,0,,,139,-27,,,10,,,,,,,,,
2010,11,16,0,,,106,-60,,,16,,,,,,,,,
2010,11,17,0,,,150,-71,,,17,,,,,,,,,
2010,11,18,0,,,117,-27,,,36,,,,,,,,,
2010,11,19,104,,,28,-27,,,5,,,,,,,,,
2010,11,20,3,,,11,-43,,,29,,,,,,,,,
2010,11,21,86,,,6,-32,,,31,,,,,,,,,
2010,11,22,18,,,17,-38,,,48,,,,,,,,,
2010,11,23,3,,,17,-143,,,53,,,,,,,,,
2010,11,24,0,,,-55,-188,,,4,,,,,,,,,
2010,11,25,0,,,0,-205,,,14,,,,,,,,,
2010,11,26,0,,,17,-121,,,11,,,,,,,,,
2010,11,27,15,,,17,-38,,,29,,,,,,,,,
2010,11,28,0,,,-10,-138,,,11,,,,,,,,,
2010,11,29,0,,,0,-188,,,12,,,,,,,,,
2010,11,30,0,,,22,-55,,,15,,,,,,,,,
2010,12,1,0,,,61,-10,,,11,,,,,,,,,
2010,12,2,66,,,44,0,,,6,,,,,,,,,
2010,12,3,53,,,28,0,,,2,,,,,,,,,
2010,12,4,5,,,94,11,,,12,,,,,,,,,
2010,12,5,36,,,106,22,,,23,,,,,,,,,
2010,12,6,8,,,83,-16,,,24,,,,,,,,,
2010,12,7,0,,,128,-21,,,25,,,,,,,,,
2010,12,8,58,,,83,11,,,20,,,,,,,,,
2010,12,9,23,,,72,33,,,14,,,,,,,,,
2010,12,10,0,,,83,28,,,34,,,,,,,,,
2010,12,11,33,,,100,22,,,6,,,,,,,,,
2010,12,12,0,,,150,-32,,,14,,,,,,,,,
2010,12,13,0,,,111,22,,,20,,,,,,,,,
2010,12,14,94,,,78,-27,,,38,,,,,,,,,
2010,12,15,0,,,28,-77,,,7,,,,,,,,,
2010,12,16,0,,,22,-105,,,26,,,,,,,,,
2010,12,17,25,,,28,-82,,,20,,,,,,,,,
2010,12,18,25,,,61,0,,,43,,,,,,,,,
2010,12,19,150,,,22,-38,,,34,,,,,,,,,
2010,12,20,0,,,33,-21,,,52,,,,,,,,,
2010,12,21,0,,,39,-32,,,32,,,,,,,,,
2010,12,22,0,,,56,-10,,,11,,,,,,,,,
2010,12,23,0,,,56,-55,,,15,,,,,,,,,
2010,12,24,0,,,94,-10,,,25,,,,,,,,,
2010,12,25,0,,,106,6,,,55,,,,,,,,,
2010,12,26,5,,,44,-21,,,41,,,,,,,,,
2010,12,27,28,,,50,-49,,,8,,,,,,,,,
2010,12,28,97,,,28,0,,,32,,,,,,,,,
2010,12,29,15,,,11,-93,,,61,,,,,,,,,
2010,12,30,0,,,-27,-138,,,38,,,,,,,,,
2010,12,31,0,,,-32,-182,,,13,,,,,,,,,
2011,1,1,33,,,11,-88,,,6,,,,,,,,,
2011,1,2,0,,,28,-138,,,8,,,,,,,,,
2011,1,3,0,,,-5,-177,,,1,,,,,,,,,
2011,1,4,0,,,0,-188,,,2,,,,,,,,,
2011,1,5,0,,,17,-160,,,4,,,,,,,,,
2011,1,6,0,,,72,-121,,,3,,,,,,,,,
2011,1,7,0,,,67,-110,,,2,,,,,,,,,
2011,1,8,0,,,39,-88,,,13,,,,,,,,,
2011,1,9,0,,,-10,-160,,,3,,,,,,,,,
2011,1,10,0,,,6,-182,,,13,,,,,,,,,
2011,1,11,8,,,17,-93,,,29,,,,,,,,,
2011,1,12,0,,,78,-32,,,13,,,,,,,,,
2011,1,13,51,,,61,0,,,17,,,,,,,,,
2011,1,14,0,,,83,-21,,,4,,,,,,,,,
2011,1,15,0,,,89,-32,,,5,,,,,,,,,
2011,1,16,8,,,117,22,,,9,,,,,,,,,
2011,1,17,0,,,106,-32,,,13,,,,,,,,,
2011,1,18,0,,,67,-43,,,9,,,,,,,,,
2011,1,19,3,,,67,-43,,,30,,,,,,,,,
2011,1,20,0,,,100,-71,,,4,,,,,,,,,
2011,1,21,3,,,106,-60,,,4,,,,,,,,,
2011,1,22,0,,,100,-55,,,9,,,,,,,,,
2011,1,23,0,,,83,-71,,,3,,,,,,,,,
2011,1,24,0,,,117,-55,,,3,,,,,,,,,
2011,1,25,0,,,111,-71,,,7,,,,,,,,,
2011,1,26,0,,,117,-77,,,9,,,,,,,,,
2011,1,27,0,,,150,-55,,,8,,,,,,,,,
2011,1,28,0,,,128,-71,,,14,,,,,,,,,
2011,1,29,0,,,106,-55,,,13,,,,,,,,,
2011,1,30,5,,,56,-27,,,13,,,,,,,,,
2011,1,31,0,,,72,-60,,,13,,,,,,,,,
2011,2,1,0,,,39,-93,,,37,,,,,,,,,
2011,2,2,0,,,78,-138,,,2,,,,,,,,,
2011,2,3,0,,,117,-93,,,5,,,,,,,,,
2011,2,4,0,,,117,-66,,,4,,,,,,,,,
2011,2,5,0,,,106,-32,,,10,,,,,,,,,
2011,2,6,0,,,122,-55,,,3,,,,,,,,,
2011,2,7,0,,,89,-66,,,41,,,,,,,,,
2011,2,8,0,,,22,-66,,,31,,,,,,,,,
2011,2,9,0,,,67,-105,,,9,,,,,,,,,
2011,2,10,0,,,106,-121,,,5,,,,,,,,,
2011,2,11,0,,,139,-88,,,7,,,,,,,,,
2011,2,12,0,,,167,-82,,,31,,,,,,,,,
2011,2,13,0,,,150,-82,,,18,,,,,,,,,
2011,2,14,0,,,89,-32,,,60,,,,,,,,,
2011,2,15,0,,,111,28,,,115,,,,,,,,,
2011,2,16,86,,,28,-82,,,41,,,,,,,,,
2011,2,17,0,,,6,-132,,,31,,,,,,,,,
2011,2,18,5,,,22,-88,,,17,,,,,,,,,
2011,2,19,3,,,11,-60,,,36,,,,,,,,,
2011,2,20,0,,,11,-55,,,24,,,,,,,,,
2011,2,21,0,,,28,-71,,,19,,,,,,,,,
2011,2,22,0,,,39,-77,,,26,,,,,,,,,
2011,2,23,0,,,28,-43,,,26,,,,,,,,,
2011,2,24,61,,,11,-43,,,55,,,,,,,,,
2011,2,25,30,,,-43,-121,,,41,,,,,,,,,
2011,2,26,0,,,-66,-232,,,9,,,,,,,,,
2011,2,27,0,,,0,-182,,,6,,,,,,,,,
2011,2,28,0,,,33,-38,,,60,,,,,,,,,
2011,3,1,0,,,72,-66,,,37,,,,,,,,,
2011,3,2,8,,,94,6,,,51,,,,,,,,,
2011,3,3,8,,,56,-5,,,26,,,,,,,,,
2011,3,4,0,,,89,-27,,,30,,,,,,,,,
2011,3,5,66,,,78,22,,,16,,,,,,,,,
2011,3,6,104,,,67,6,,,17,,,,,,,,,
2011,3,7,3,,,39,-10,,,39,,,,,,,,,
2011,3,8,5,,,72,-5,,,23,,,,,,,,,
2011,3,9,0,,,144,17,,,35,,,,,,,,,
2011,3,10,20,,,83,0,,,46,,,,,,,,,
2011,3,11,0,,,83,-32,,,13,,,,,,,,,
2011,3,12,0,,,83,-43,,,22,,,,,,,,,
2011,3,13,33,,,106,-21,,,59,,,,,,,,,
2011,3,14,0,,,100,6,,,34,,,,,,,,,
2011,3,15,56,,,106,22,,,54,,,,,,,,,
2011,3,16,79,,,50,-32,,,43,,,,,,,,,
2011,3,17,3,,,56,-55,,,45,,,,,,,,,
2011,3,18,3,,,56,-21,,,66,,,,,,,,,
2011,3,19,8,,,22,-38,,,34,,,,,,,,,
2011,3,20,0,,,83,-10,,,56,,,,,,,,,
2011,3,21,18,,,72,-21,,,36,,,,,,,,,
2011,3,22,0,,,56,-49,,,16,,,,,,,,,
2011,3,23,3,,,67,-27,,,39,,,,,,,,,
2011,3,24,18,,,67,-21,,,77,,,,,,,,,
2011,3,25,0,,,61,-16,,,60,,,,,,,,,
2011,3,26,10,,,72,-10,,,56,,,,,,,,,
2011,3,27,3,,,67,-16,,,47,,,,,,,,,
2011,3,28,0,,,83,-66,,,10,,,,,,,,,
2011,3,29,0,,,100,-21,,,23,,,,,,,,,
2011,3,30,0,,,144,-5,,,11,,,,,,,,,
2011,3,31,0,,,206,-49,,,10,,,,,,,,,
2011,4,1,0,,,228,-16,,,17,,,,,,,,,
2011,4,2,3,,,89,-32,,,50,,,,,,,,,
2011,4,3,0,,,100,-66,,,14,,,,,,,,,
2011,4,4,0,,,178,-43,,,17,,,,,,,,,
2011,4,5,8,,,128,-38,,,33,,,,,,,,,
2011,4,6,0,,,111,-71,,,43,,,,,,,,,
2011,4,7,8,,,28,-49,,,42,,,,,,,,,
2011,4,8,0,,,72,-43,,,47,,,,,,,,,
2011,4,9,0,,,78,-88,,,25,,,,,,,,,
2011,4,10,0,,,133,-49,,,27,,,,,,,,,
2011,4,11,0,,,117,-21,,,26,,,,,,,,,
2011,4,12,0,,,133,-71,,,24,,,,,,,,,
2011,4,13,0,,,78,-49,,,46,,,,,,,,,
2011,4,14,0,,,106,-55,,,32,,,,,,,,,
2011,4,15,8,,,106,0,,,15,,,,,,,,,
2011,4,16,3,,,178,61,,,33,,,,,,,,,
2011,4,17,173,,,156,67,,,35,,,,,,,,,
2011,4,18,109,,,111,6,,,38,,,,,,,,,
2011,4,19,0,,,139,-21,,,13,,,,,,,,,
2011,4,20,114,,,94,0,,,24,,,,,,,,,
2011,4,21,137,,,61,-32,,,23,,,,,,,,,
2011,4,22,0,,,122,-49,,,17,,,,,,,,,
2011,4,23,51,,,94,33,,,21,,,,,,,,,
2011,4,24,48,,,106,28,,,30,,,,,,,,,
2011,4,25,3,,,100,-16,,,75,,,,,,,,,
2011,4,26,0,,,100,-38,,,8,,,,,,,,,
2011,4,27,0,,,161,-43,,,30,,,,,,,,,
2011,4,28,13,,,100,-16,,,56,,,,,,,,,
2011,4,29,8,,,67,-55,,,28,,,,,,,,,
2011,4,30,0,,,117,-77,,,10,,,,,,,,,
2011,5,1,0,,,172,-66,,,9,,,,,,,,,
2011,5,2,0,,,194,33,,,50,,,,,,,,,
2011,5,3,0,,,161,6,,,20,,,,,,,,,
2011,5,4,0,,,217,-32,,,9,,,,,,,,,
2011,5,5,0,,,233,-5,,,28,,,,,,,,,
2011,5,6,0,,,222,11,,,22,,,,,,,,,
2011,5,7,28,,,178,39,,,35,,,,,,,,,
2011,5,8,23,,,106,0,,,41,,,,,,,,,
2011,5,9,0,,,117,-10,,,43,,,,,,,,,
2011,5,10,0,,,189,6,,,16,,,,,,,,,
2011,5,11,0,,,206,0,,,27,,,,,,,,,
2011,5,12,0,,,189,28,,,28,,,,,,,,,
2011,5,13,0,,,244,6,,,36,,,,,,,,,
2011,5,14,0,,,194,11,,,51,,,,,,,,,
2011,5,15,41,,,50,0,,,22,,,,,,,,,
2011,5,16,3,,,106,-5,,,21,,,,,,,,,
2011,5,17,48,,,72,17,,,23,,,,,,,,,
2011,5,18,3,,,117,22,,,36,,,,,,,,,
2011,5,19,0,,,178,0,,,20,,,,,,,,,
2011,5,20,0,,,206,-5,,,16,,,,,,,,,
2011,5,21,15,,,183,50,,,14,,,,,,,,,
2011,5,22,46,,,172,28,,,14,,,,,,,,,
2011,5,23,20,,,122,17,,,25,,,,,,,,,
2011,5,24,0,,,172,-16,,,14,,,,,,,,,
2011,5,25,53,,,106,6,,,45,,,,,,,,,
2011,5,26,0,,,106,6,,,36,,,,,,,,,
2011,5,27,10,,,133,33,,,51,,,,,,,,,
2011,5,28,107,,,72,6,,,22,,,,,,,,,
2011,5,29,13,,,106,6,,,45,,,,,,,,,
2011,5,30,0,,,139,-10,,,38,,,,,,,,,
2011,5,31,5,,,167,44,,,56,,,,,,,,,
2011,6,1,20,,,111,17,,,38,,,,,,,,,
2011,6,2,0,,,133,-5,,,33,,,,,,,,,
2011,6,3,0,,,172,-38,,,23,,,,,,,,,
2011,6,4,0,,,211,28,,,24,,,,,,,,,
2011,6,5,23,,,189,61,,,22,,,,,,,,,
2011,6,6,94,,,133,67,,,51,,,,,,,,,
2011,6,7,0,,,206,17,,,15,,,,,,,,,
2011,6,8,0,,,217,6,,,29,,,,,,,,,
2011,6,9,0,,,228,22,,,15,,,,,,,,,
2011,6,10,0,,,228,50,,,22,,,,,,,,,
2011,6,11,13,,,167,50,,,9,,,,,,,,,
2011,6,12,0,,,233,67,,,20,,,,,,,,,
2011,6,13,0,,,239,78,,,24,,,,,,,,,
2011,6,14,0,,,272,28,,,19,,,,,,,,,
2011,6,15,0,,,239,28,,,33,,,,,,,,,
2011,6,16,0,,,211,33,,,32,,,,,,,,,
2011,6,17,0,,,256,-5,,,19,,,,,,,,,
2011,6,18,0,,,217,44,,,39,,,,,,,,,
2011,6,19,0,,,228,50,,,26,,,,,,,,,
2011,6,20,0,,,289,39,,,17,,,,,,,,,
2011,6,21,0,,,317,50,,,16,,,,,,,,,
2011,6,22,0,,,322,61,,,31,,,,,,,,,
2011,6,23,0,,,272,94,,,27,,,,,,,,,
2011,6,24,0,,,261,39,,,26,,,,,,,,,
2011,6,25,0,,,261,28,,,22,,,,,,,,,
2011,6,26,0,,,272,89,,,17,,,,,,,,,
2011,6,27,0,,,294,56,,,26,,,,,,,,,
2011,6,28,137,,,183,106,,,29,,,,,,,,,
2011,6,29,0,,,217,89,,,32,,,,,,,,,
2011,6,30,0,,,250,83,,,21,,,,,,,,,
2011,7,1,0,,,289,39,,,10,,,,,,,,,
2011,7,2,0,,,333,61,,,24,,,,,,,,,
2011,7,3,0,,,311,89,,,15,,,,,,,,,
2011,7,4,0,,,322,72,,,16,,,,,,,,,
2011,7,5,0,,,344,89,,,13,,,,,,,,,
2011,7,6,0,,,356,94,,,21,,,,,,,,,
2011,7,7,0,,,317,100,,,31,,,,,,,,,
2011,7,8,0,,,300,89,,,16,,,,,,,,,
2011,7,9,0,,,306,61,,,23,,,,,,,,,
2011,7,10,0,,,300,50,,,26,,,,,,,,,
2011,7,11,0,,,289,72,,,34,,,,,,,,,
2011,7,12,0,,,272,72,,,38,,,,,,,,,
2011,7,13,0,,,250,106,,,35,,,,,,,,,
2011,7,14,0,,,239,78,,,24,,,,,,,,,
2011,7,15,0,,,272,44,,,26,,,,,,,,,
2011,7,16,0,,,256,61,,,27,,,,,,,,,
2011,7,17,0,,,272,28,,,40,,,,,,,,,
2011,7,18,0,,,289,39,,,39,,,,,,,,,
2011,7,19,0,,,250,89,,,26,,,,,,,,,
2011,7,20,0,,,289,39,,,22,,,,,,,,,
2011,7,21,0,,,289,56,,,27,,,,,,,,,
2011,7,22,0,,,294,61,,,14,,,,,,,,,
2011,7,23,0,,,339,50,,,17,,,,,,,,,
2011,7,24,0,,,328,78,,,26,,,,,,,,,
2011,7,25,0,,,294,56,,,34,,,,,,,,,
2011,7,26,0,,,283,72,,,20,,,,,,,,,
2011,7,27,0,,,311,56,,,13,,,,,,,,,
2011,7,28,0,,,339,72,,,11,,,,,,,,,
2011,7,29,0,,,356,72,,,16,,,,,,,,,
2011,7,30,0,,,339,117,,,30,,,,,,,,,
2011,7,31,0,,,339,100,,,27,,,,,,,,,
2011,8,1,0,,,322,72,,,28,,,,,,,,,
2011,8,2,0,,,322,56,,,25,,,,,,,,,
2011,8,3,0,,,322,33,,,19,,,,,,,,,
2011,8,4,0,,,306,39,,,22,,,,,,,,,
2011,8,5,0,,,317,72,,,20,,,,,,,,,
2011,8,6,0,,,317,89,,,23,,,,,,,,,
2011,8,7,0,,,306,72,,,24,,,,,,,,,
2011,8,8,0,,,300,72,,,24,,,,,,,,,
2011,8,9,0,,,300,78,,,17,,,,,,,,,
2011,8,10,0,,,306,56,,,25,,,,,,,,,
2011,8,11,0,,,306,56,,,19,,,,,,,,,
2011,8,12,0,,,322,67,,,21,,,,,,,,,
2011,8,13,0,,,311,78,,,26,,,,,,,,,
2011,8,14,0,,,294,83,,,33,,,,,,,,,
2011,8,15,0,,,283,28,,,14,,,,,,,,,
2011,8,16,0,,,317,44,,,23,,,,,,,,,
2011,8,17,0,,,306,44,,,19,,,,,,,,,
2011,8,18,0,,,311,56,,,13,,,,,,,,,
